pixel_id,point_data
229902,POINT(-69.25 69.75)
229903,POINT(-68.75 69.75)
229904,POINT(-68.25 69.75)
229905,POINT(-67.75 69.75)
229906,POINT(-67.25 69.75)
229931,POINT(-54.75 69.75)
229932,POINT(-54.25 69.75)
229933,POINT(-53.75 69.75)
229934,POINT(-53.25 69.75)
229935,POINT(-52.75 69.75)
229936,POINT(-52.25 69.75)
229937,POINT(-51.75 69.75)
229938,POINT(-51.25 69.75)
229939,POINT(-50.75 69.75)
229940,POINT(-50.25 69.75)
229941,POINT(-49.75 69.75)
229942,POINT(-49.25 69.75)
229943,POINT(-48.75 69.75)
229944,POINT(-48.25 69.75)
229945,POINT(-47.75 69.75)
229946,POINT(-47.25 69.75)
229947,POINT(-46.75 69.75)
229948,POINT(-46.25 69.75)
229949,POINT(-45.75 69.75)
229950,POINT(-45.25 69.75)
229951,POINT(-44.75 69.75)
229952,POINT(-44.25 69.75)
229953,POINT(-43.75 69.75)
229954,POINT(-43.25 69.75)
229955,POINT(-42.75 69.75)
229956,POINT(-42.25 69.75)
229957,POINT(-41.75 69.75)
229958,POINT(-41.25 69.75)
229959,POINT(-40.75 69.75)
229960,POINT(-40.25 69.75)
229961,POINT(-39.75 69.75)
229962,POINT(-39.25 69.75)
229963,POINT(-38.75 69.75)
229964,POINT(-38.25 69.75)
229965,POINT(-37.75 69.75)
229966,POINT(-37.25 69.75)
229967,POINT(-36.75 69.75)
229968,POINT(-36.25 69.75)
229969,POINT(-35.75 69.75)
229970,POINT(-35.25 69.75)
229971,POINT(-34.75 69.75)
229972,POINT(-34.25 69.75)
229973,POINT(-33.75 69.75)
229974,POINT(-33.25 69.75)
229975,POINT(-32.75 69.75)
229976,POINT(-32.25 69.75)
229977,POINT(-31.75 69.75)
229978,POINT(-31.25 69.75)
229979,POINT(-30.75 69.75)
229980,POINT(-30.25 69.75)
229981,POINT(-29.75 69.75)
229982,POINT(-29.25 69.75)
229983,POINT(-28.75 69.75)
229984,POINT(-28.25 69.75)
229985,POINT(-27.75 69.75)
229986,POINT(-27.25 69.75)
229987,POINT(-26.75 69.75)
229988,POINT(-26.25 69.75)
229989,POINT(-25.75 69.75)
229990,POINT(-25.25 69.75)
229991,POINT(-24.75 69.75)
229992,POINT(-24.25 69.75)
229993,POINT(-23.75 69.75)
229994,POINT(-23.25 69.75)
229995,POINT(-22.75 69.75)
229996,POINT(-22.25 69.75)
230062,POINT(10.75 69.75)
230075,POINT(17.25 69.75)
230076,POINT(17.75 69.75)
230077,POINT(18.25 69.75)
230078,POINT(18.75 69.75)
230079,POINT(19.25 69.75)
230080,POINT(19.75 69.75)
230081,POINT(20.25 69.75)
230082,POINT(20.75 69.75)
230083,POINT(21.25 69.75)
230084,POINT(21.75 69.75)
230085,POINT(22.25 69.75)
230086,POINT(22.75 69.75)
230087,POINT(23.25 69.75)
230088,POINT(23.75 69.75)
230089,POINT(24.25 69.75)
230090,POINT(24.75 69.75)
230091,POINT(25.25 69.75)
230092,POINT(25.75 69.75)
230093,POINT(26.25 69.75)
230094,POINT(26.75 69.75)
230095,POINT(27.25 69.75)
230096,POINT(27.75 69.75)
230097,POINT(28.25 69.75)
230098,POINT(28.75 69.75)
230099,POINT(29.25 69.75)
230100,POINT(29.75 69.75)
230101,POINT(30.25 69.75)
230102,POINT(30.75 69.75)
230103,POINT(31.25 69.75)
230104,POINT(31.75 69.75)
230105,POINT(32.25 69.75)
230106,POINT(32.75 69.75)
230107,POINT(33.25 69.75)
230158,POINT(58.75 69.75)
230159,POINT(59.25 69.75)
230160,POINT(59.75 69.75)
230161,POINT(60.25 69.75)
230162,POINT(60.75 69.75)
230163,POINT(61.25 69.75)
230164,POINT(61.75 69.75)
230165,POINT(62.25 69.75)
230166,POINT(62.75 69.75)
230167,POINT(63.25 69.75)
230168,POINT(63.75 69.75)
230174,POINT(66.75 69.75)
230175,POINT(67.25 69.75)
230176,POINT(67.75 69.75)
230177,POINT(68.25 69.75)
230178,POINT(68.75 69.75)
230179,POINT(69.25 69.75)
230180,POINT(69.75 69.75)
230181,POINT(70.25 69.75)
230182,POINT(70.75 69.75)
230183,POINT(71.25 69.75)
230184,POINT(71.75 69.75)
230185,POINT(72.25 69.75)
230186,POINT(72.75 69.75)
230188,POINT(73.75 69.75)
230189,POINT(74.25 69.75)
230190,POINT(74.75 69.75)
230191,POINT(75.25 69.75)
230192,POINT(75.75 69.75)
230193,POINT(76.25 69.75)
230194,POINT(76.75 69.75)
230195,POINT(77.25 69.75)
230196,POINT(77.75 69.75)
230197,POINT(78.25 69.75)
230198,POINT(78.75 69.75)
230199,POINT(79.25 69.75)
230200,POINT(79.75 69.75)
230201,POINT(80.25 69.75)
230202,POINT(80.75 69.75)
230203,POINT(81.25 69.75)
230204,POINT(81.75 69.75)
230205,POINT(82.25 69.75)
230206,POINT(82.75 69.75)
230207,POINT(83.25 69.75)
230208,POINT(83.75 69.75)
230209,POINT(84.25 69.75)
230210,POINT(84.75 69.75)
230211,POINT(85.25 69.75)
230212,POINT(85.75 69.75)
230213,POINT(86.25 69.75)
230214,POINT(86.75 69.75)
230215,POINT(87.25 69.75)
230216,POINT(87.75 69.75)
230217,POINT(88.25 69.75)
230218,POINT(88.75 69.75)
230219,POINT(89.25 69.75)
230220,POINT(89.75 69.75)
230221,POINT(90.25 69.75)
230222,POINT(90.75 69.75)
230223,POINT(91.25 69.75)
230224,POINT(91.75 69.75)
230225,POINT(92.25 69.75)
230226,POINT(92.75 69.75)
230227,POINT(93.25 69.75)
230228,POINT(93.75 69.75)
230229,POINT(94.25 69.75)
230230,POINT(94.75 69.75)
230231,POINT(95.25 69.75)
230232,POINT(95.75 69.75)
230233,POINT(96.25 69.75)
230234,POINT(96.75 69.75)
230235,POINT(97.25 69.75)
230236,POINT(97.75 69.75)
230237,POINT(98.25 69.75)
230238,POINT(98.75 69.75)
230239,POINT(99.25 69.75)
230240,POINT(99.75 69.75)
230241,POINT(100.25 69.75)
230242,POINT(100.75 69.75)
230243,POINT(101.25 69.75)
230244,POINT(101.75 69.75)
230245,POINT(102.25 69.75)
230246,POINT(102.75 69.75)
230247,POINT(103.25 69.75)
230248,POINT(103.75 69.75)
230249,POINT(104.25 69.75)
230250,POINT(104.75 69.75)
230251,POINT(105.25 69.75)
230252,POINT(105.75 69.75)
230253,POINT(106.25 69.75)
230254,POINT(106.75 69.75)
230255,POINT(107.25 69.75)
230256,POINT(107.75 69.75)
230257,POINT(108.25 69.75)
230258,POINT(108.75 69.75)
230259,POINT(109.25 69.75)
230260,POINT(109.75 69.75)
230261,POINT(110.25 69.75)
230262,POINT(110.75 69.75)
230263,POINT(111.25 69.75)
230264,POINT(111.75 69.75)
230265,POINT(112.25 69.75)
230266,POINT(112.75 69.75)
230267,POINT(113.25 69.75)
230268,POINT(113.75 69.75)
230269,POINT(114.25 69.75)
230270,POINT(114.75 69.75)
230271,POINT(115.25 69.75)
230272,POINT(115.75 69.75)
230273,POINT(116.25 69.75)
230274,POINT(116.75 69.75)
230275,POINT(117.25 69.75)
230276,POINT(117.75 69.75)
230277,POINT(118.25 69.75)
230278,POINT(118.75 69.75)
230279,POINT(119.25 69.75)
230280,POINT(119.75 69.75)
230281,POINT(120.25 69.75)
230282,POINT(120.75 69.75)
230283,POINT(121.25 69.75)
230284,POINT(121.75 69.75)
230285,POINT(122.25 69.75)
230286,POINT(122.75 69.75)
230287,POINT(123.25 69.75)
230288,POINT(123.75 69.75)
230289,POINT(124.25 69.75)
230290,POINT(124.75 69.75)
230291,POINT(125.25 69.75)
230292,POINT(125.75 69.75)
230293,POINT(126.25 69.75)
230294,POINT(126.75 69.75)
230295,POINT(127.25 69.75)
230296,POINT(127.75 69.75)
230297,POINT(128.25 69.75)
230298,POINT(128.75 69.75)
230299,POINT(129.25 69.75)
230300,POINT(129.75 69.75)
230301,POINT(130.25 69.75)
230302,POINT(130.75 69.75)
230303,POINT(131.25 69.75)
230304,POINT(131.75 69.75)
230305,POINT(132.25 69.75)
230306,POINT(132.75 69.75)
230307,POINT(133.25 69.75)
230308,POINT(133.75 69.75)
230309,POINT(134.25 69.75)
230310,POINT(134.75 69.75)
230311,POINT(135.25 69.75)
230312,POINT(135.75 69.75)
230313,POINT(136.25 69.75)
230314,POINT(136.75 69.75)
230315,POINT(137.25 69.75)
230316,POINT(137.75 69.75)
230317,POINT(138.25 69.75)
230318,POINT(138.75 69.75)
230319,POINT(139.25 69.75)
230320,POINT(139.75 69.75)
230321,POINT(140.25 69.75)
230322,POINT(140.75 69.75)
230323,POINT(141.25 69.75)
230324,POINT(141.75 69.75)
230325,POINT(142.25 69.75)
230326,POINT(142.75 69.75)
230327,POINT(143.25 69.75)
230328,POINT(143.75 69.75)
230329,POINT(144.25 69.75)
230330,POINT(144.75 69.75)
230331,POINT(145.25 69.75)
230332,POINT(145.75 69.75)
230333,POINT(146.25 69.75)
230334,POINT(146.75 69.75)
230335,POINT(147.25 69.75)
230336,POINT(147.75 69.75)
230337,POINT(148.25 69.75)
230338,POINT(148.75 69.75)
230339,POINT(149.25 69.75)
230340,POINT(149.75 69.75)
230341,POINT(150.25 69.75)
230342,POINT(150.75 69.75)
230343,POINT(151.25 69.75)
230344,POINT(151.75 69.75)
230345,POINT(152.25 69.75)
230346,POINT(152.75 69.75)
230347,POINT(153.25 69.75)
230348,POINT(153.75 69.75)
230349,POINT(154.25 69.75)
230350,POINT(154.75 69.75)
230351,POINT(155.25 69.75)
230352,POINT(155.75 69.75)
230353,POINT(156.25 69.75)
230354,POINT(156.75 69.75)
230355,POINT(157.25 69.75)
230356,POINT(157.75 69.75)
230357,POINT(158.25 69.75)
230358,POINT(158.75 69.75)
230359,POINT(159.25 69.75)
230360,POINT(159.75 69.75)
230361,POINT(160.25 69.75)
230362,POINT(160.75 69.75)
230363,POINT(161.25 69.75)
230364,POINT(161.75 69.75)
230365,POINT(162.25 69.75)
230366,POINT(162.75 69.75)
230367,POINT(163.25 69.75)
230368,POINT(163.75 69.75)
230369,POINT(164.25 69.75)
230370,POINT(164.75 69.75)
230371,POINT(165.25 69.75)
230372,POINT(165.75 69.75)
230375,POINT(167.25 69.75)
230376,POINT(167.75 69.75)
230377,POINT(168.25 69.75)
230378,POINT(168.75 69.75)
230379,POINT(169.25 69.75)
230381,POINT(170.25 69.75)
230382,POINT(170.75 69.75)
230383,POINT(171.25 69.75)
230384,POINT(171.75 69.75)
230385,POINT(172.25 69.75)
230386,POINT(172.75 69.75)
230387,POINT(173.25 69.75)
230388,POINT(173.75 69.75)
230389,POINT(174.25 69.75)
230390,POINT(174.75 69.75)
230391,POINT(175.25 69.75)
230392,POINT(175.75 69.75)
230393,POINT(176.25 69.75)
230394,POINT(176.75 69.75)
230395,POINT(177.25 69.75)
230436,POINT(-162.25 70.25)
230437,POINT(-161.75 70.25)
230438,POINT(-161.25 70.25)
230439,POINT(-160.75 70.25)
230440,POINT(-160.25 70.25)
230441,POINT(-159.75 70.25)
230442,POINT(-159.25 70.25)
230443,POINT(-158.75 70.25)
230444,POINT(-158.25 70.25)
230445,POINT(-157.75 70.25)
230446,POINT(-157.25 70.25)
230447,POINT(-156.75 70.25)
230448,POINT(-156.25 70.25)
230449,POINT(-155.75 70.25)
230450,POINT(-155.25 70.25)
230451,POINT(-154.75 70.25)
230452,POINT(-154.25 70.25)
230453,POINT(-153.75 70.25)
230454,POINT(-153.25 70.25)
230455,POINT(-152.75 70.25)
230456,POINT(-152.25 70.25)
230457,POINT(-151.75 70.25)
230458,POINT(-151.25 70.25)
230459,POINT(-150.75 70.25)
230460,POINT(-150.25 70.25)
230461,POINT(-149.75 70.25)
230462,POINT(-149.25 70.25)
230463,POINT(-148.75 70.25)
230464,POINT(-148.25 70.25)
230465,POINT(-147.75 70.25)
230466,POINT(-147.25 70.25)
230467,POINT(-146.75 70.25)
230468,POINT(-146.25 70.25)
230469,POINT(-145.75 70.25)
230473,POINT(-143.75 70.25)
230474,POINT(-143.25 70.25)
230499,POINT(-130.75 70.25)
230500,POINT(-130.25 70.25)
230501,POINT(-129.75 70.25)
230504,POINT(-128.25 70.25)
230505,POINT(-127.75 70.25)
230506,POINT(-127.25 70.25)
230526,POINT(-117.25 70.25)
230527,POINT(-116.75 70.25)
230528,POINT(-116.25 70.25)
230529,POINT(-115.75 70.25)
230530,POINT(-115.25 70.25)
230531,POINT(-114.75 70.25)
230532,POINT(-114.25 70.25)
230533,POINT(-113.75 70.25)
230534,POINT(-113.25 70.25)
230535,POINT(-112.75 70.25)
230536,POINT(-112.25 70.25)
230537,POINT(-111.75 70.25)
230538,POINT(-111.25 70.25)
230539,POINT(-110.75 70.25)
230540,POINT(-110.25 70.25)
230541,POINT(-109.75 70.25)
230542,POINT(-109.25 70.25)
230543,POINT(-108.75 70.25)
230544,POINT(-108.25 70.25)
230545,POINT(-107.75 70.25)
230546,POINT(-107.25 70.25)
230547,POINT(-106.75 70.25)
230548,POINT(-106.25 70.25)
230549,POINT(-105.75 70.25)
230550,POINT(-105.25 70.25)
230551,POINT(-104.75 70.25)
230552,POINT(-104.25 70.25)
230553,POINT(-103.75 70.25)
230554,POINT(-103.25 70.25)
230555,POINT(-102.75 70.25)
230556,POINT(-102.25 70.25)
230557,POINT(-101.75 70.25)
230558,POINT(-101.25 70.25)
230559,POINT(-100.75 70.25)
230568,POINT(-96.25 70.25)
230569,POINT(-95.75 70.25)
230570,POINT(-95.25 70.25)
230571,POINT(-94.75 70.25)
230572,POINT(-94.25 70.25)
230573,POINT(-93.75 70.25)
230574,POINT(-93.25 70.25)
230575,POINT(-92.75 70.25)
230576,POINT(-92.25 70.25)
230577,POINT(-91.75 70.25)
230583,POINT(-88.75 70.25)
230584,POINT(-88.25 70.25)
230585,POINT(-87.75 70.25)
230586,POINT(-87.25 70.25)
230587,POINT(-86.75 70.25)
230588,POINT(-86.25 70.25)
230589,POINT(-85.75 70.25)
230590,POINT(-85.25 70.25)
230591,POINT(-84.75 70.25)
230592,POINT(-84.25 70.25)
230593,POINT(-83.75 70.25)
230594,POINT(-83.25 70.25)
230595,POINT(-82.75 70.25)
230596,POINT(-82.25 70.25)
230597,POINT(-81.75 70.25)
230598,POINT(-81.25 70.25)
230599,POINT(-80.75 70.25)
230600,POINT(-80.25 70.25)
230601,POINT(-79.75 70.25)
230602,POINT(-79.25 70.25)
230603,POINT(-78.75 70.25)
230604,POINT(-78.25 70.25)
230605,POINT(-77.75 70.25)
230606,POINT(-77.25 70.25)
230607,POINT(-76.75 70.25)
230608,POINT(-76.25 70.25)
230609,POINT(-75.75 70.25)
230610,POINT(-75.25 70.25)
230611,POINT(-74.75 70.25)
230612,POINT(-74.25 70.25)
230613,POINT(-73.75 70.25)
230614,POINT(-73.25 70.25)
230615,POINT(-72.75 70.25)
230616,POINT(-72.25 70.25)
230617,POINT(-71.75 70.25)
230618,POINT(-71.25 70.25)
230619,POINT(-70.75 70.25)
230620,POINT(-70.25 70.25)
230621,POINT(-69.75 70.25)
230622,POINT(-69.25 70.25)
230623,POINT(-68.75 70.25)
230624,POINT(-68.25 70.25)
230625,POINT(-67.75 70.25)
230651,POINT(-54.75 70.25)
230652,POINT(-54.25 70.25)
230653,POINT(-53.75 70.25)
230654,POINT(-53.25 70.25)
230655,POINT(-52.75 70.25)
230656,POINT(-52.25 70.25)
230657,POINT(-51.75 70.25)
230658,POINT(-51.25 70.25)
230659,POINT(-50.75 70.25)
230660,POINT(-50.25 70.25)
230661,POINT(-49.75 70.25)
230662,POINT(-49.25 70.25)
230663,POINT(-48.75 70.25)
230664,POINT(-48.25 70.25)
230665,POINT(-47.75 70.25)
230666,POINT(-47.25 70.25)
230667,POINT(-46.75 70.25)
230668,POINT(-46.25 70.25)
230669,POINT(-45.75 70.25)
230670,POINT(-45.25 70.25)
230671,POINT(-44.75 70.25)
230672,POINT(-44.25 70.25)
230673,POINT(-43.75 70.25)
230674,POINT(-43.25 70.25)
230675,POINT(-42.75 70.25)
230676,POINT(-42.25 70.25)
230677,POINT(-41.75 70.25)
230678,POINT(-41.25 70.25)
230679,POINT(-40.75 70.25)
230680,POINT(-40.25 70.25)
230681,POINT(-39.75 70.25)
230682,POINT(-39.25 70.25)
230683,POINT(-38.75 70.25)
230684,POINT(-38.25 70.25)
230685,POINT(-37.75 70.25)
230686,POINT(-37.25 70.25)
230687,POINT(-36.75 70.25)
230688,POINT(-36.25 70.25)
230689,POINT(-35.75 70.25)
230690,POINT(-35.25 70.25)
230691,POINT(-34.75 70.25)
230692,POINT(-34.25 70.25)
230693,POINT(-33.75 70.25)
230694,POINT(-33.25 70.25)
230695,POINT(-32.75 70.25)
230696,POINT(-32.25 70.25)
230697,POINT(-31.75 70.25)
230698,POINT(-31.25 70.25)
230699,POINT(-30.75 70.25)
230700,POINT(-30.25 70.25)
230701,POINT(-29.75 70.25)
230702,POINT(-29.25 70.25)
230703,POINT(-28.75 70.25)
230704,POINT(-28.25 70.25)
230705,POINT(-27.75 70.25)
230706,POINT(-27.25 70.25)
230707,POINT(-26.75 70.25)
230708,POINT(-26.25 70.25)
230709,POINT(-25.75 70.25)
230710,POINT(-25.25 70.25)
230711,POINT(-24.75 70.25)
230712,POINT(-24.25 70.25)
230713,POINT(-23.75 70.25)
230714,POINT(-23.25 70.25)
230715,POINT(-22.75 70.25)
230716,POINT(-22.25 70.25)
230717,POINT(-21.75 70.25)
230782,POINT(10.75 70.25)
230800,POINT(19.75 70.25)
230801,POINT(20.25 70.25)
230802,POINT(20.75 70.25)
230803,POINT(21.25 70.25)
230804,POINT(21.75 70.25)
230805,POINT(22.25 70.25)
230806,POINT(22.75 70.25)
230807,POINT(23.25 70.25)
230808,POINT(23.75 70.25)
230809,POINT(24.25 70.25)
230810,POINT(24.75 70.25)
230811,POINT(25.25 70.25)
230812,POINT(25.75 70.25)
230813,POINT(26.25 70.25)
230814,POINT(26.75 70.25)
230815,POINT(27.25 70.25)
230816,POINT(27.75 70.25)
230817,POINT(28.25 70.25)
230818,POINT(28.75 70.25)
230819,POINT(29.25 70.25)
230820,POINT(29.75 70.25)
230821,POINT(30.25 70.25)
230822,POINT(30.75 70.25)
230823,POINT(31.25 70.25)
230877,POINT(58.25 70.25)
230878,POINT(58.75 70.25)
230879,POINT(59.25 70.25)
230880,POINT(59.75 70.25)
230895,POINT(67.25 70.25)
230896,POINT(67.75 70.25)
230897,POINT(68.25 70.25)
230898,POINT(68.75 70.25)
230899,POINT(69.25 70.25)
230900,POINT(69.75 70.25)
230901,POINT(70.25 70.25)
230902,POINT(70.75 70.25)
230903,POINT(71.25 70.25)
230904,POINT(71.75 70.25)
230905,POINT(72.25 70.25)
230906,POINT(72.75 70.25)
230908,POINT(73.75 70.25)
230909,POINT(74.25 70.25)
230910,POINT(74.75 70.25)
230911,POINT(75.25 70.25)
230912,POINT(75.75 70.25)
230913,POINT(76.25 70.25)
230914,POINT(76.75 70.25)
230915,POINT(77.25 70.25)
230916,POINT(77.75 70.25)
230917,POINT(78.25 70.25)
230918,POINT(78.75 70.25)
230919,POINT(79.25 70.25)
230920,POINT(79.75 70.25)
230921,POINT(80.25 70.25)
230922,POINT(80.75 70.25)
230923,POINT(81.25 70.25)
230924,POINT(81.75 70.25)
230925,POINT(82.25 70.25)
230926,POINT(82.75 70.25)
230927,POINT(83.25 70.25)
230928,POINT(83.75 70.25)
230929,POINT(84.25 70.25)
230930,POINT(84.75 70.25)
230931,POINT(85.25 70.25)
230932,POINT(85.75 70.25)
230933,POINT(86.25 70.25)
230934,POINT(86.75 70.25)
230935,POINT(87.25 70.25)
230936,POINT(87.75 70.25)
230937,POINT(88.25 70.25)
230938,POINT(88.75 70.25)
230939,POINT(89.25 70.25)
230940,POINT(89.75 70.25)
230941,POINT(90.25 70.25)
230942,POINT(90.75 70.25)
230943,POINT(91.25 70.25)
230944,POINT(91.75 70.25)
230945,POINT(92.25 70.25)
230946,POINT(92.75 70.25)
230947,POINT(93.25 70.25)
230948,POINT(93.75 70.25)
230949,POINT(94.25 70.25)
230950,POINT(94.75 70.25)
230951,POINT(95.25 70.25)
230952,POINT(95.75 70.25)
230953,POINT(96.25 70.25)
230954,POINT(96.75 70.25)
230955,POINT(97.25 70.25)
230956,POINT(97.75 70.25)
230957,POINT(98.25 70.25)
230958,POINT(98.75 70.25)
230959,POINT(99.25 70.25)
230960,POINT(99.75 70.25)
230961,POINT(100.25 70.25)
230962,POINT(100.75 70.25)
230963,POINT(101.25 70.25)
230964,POINT(101.75 70.25)
230965,POINT(102.25 70.25)
230966,POINT(102.75 70.25)
230967,POINT(103.25 70.25)
230968,POINT(103.75 70.25)
230969,POINT(104.25 70.25)
230970,POINT(104.75 70.25)
230971,POINT(105.25 70.25)
230972,POINT(105.75 70.25)
230973,POINT(106.25 70.25)
230974,POINT(106.75 70.25)
230975,POINT(107.25 70.25)
230976,POINT(107.75 70.25)
230977,POINT(108.25 70.25)
230978,POINT(108.75 70.25)
230979,POINT(109.25 70.25)
230980,POINT(109.75 70.25)
230981,POINT(110.25 70.25)
230982,POINT(110.75 70.25)
230983,POINT(111.25 70.25)
230984,POINT(111.75 70.25)
230985,POINT(112.25 70.25)
230986,POINT(112.75 70.25)
230987,POINT(113.25 70.25)
230988,POINT(113.75 70.25)
230989,POINT(114.25 70.25)
230990,POINT(114.75 70.25)
230991,POINT(115.25 70.25)
230992,POINT(115.75 70.25)
230993,POINT(116.25 70.25)
230994,POINT(116.75 70.25)
230995,POINT(117.25 70.25)
230996,POINT(117.75 70.25)
230997,POINT(118.25 70.25)
230998,POINT(118.75 70.25)
230999,POINT(119.25 70.25)
231000,POINT(119.75 70.25)
231001,POINT(120.25 70.25)
231002,POINT(120.75 70.25)
231003,POINT(121.25 70.25)
231004,POINT(121.75 70.25)
231005,POINT(122.25 70.25)
231006,POINT(122.75 70.25)
231007,POINT(123.25 70.25)
231008,POINT(123.75 70.25)
231009,POINT(124.25 70.25)
231010,POINT(124.75 70.25)
231011,POINT(125.25 70.25)
231012,POINT(125.75 70.25)
231013,POINT(126.25 70.25)
231014,POINT(126.75 70.25)
231015,POINT(127.25 70.25)
231016,POINT(127.75 70.25)
231017,POINT(128.25 70.25)
231018,POINT(128.75 70.25)
231019,POINT(129.25 70.25)
231020,POINT(129.75 70.25)
231021,POINT(130.25 70.25)
231022,POINT(130.75 70.25)
231023,POINT(131.25 70.25)
231024,POINT(131.75 70.25)
231025,POINT(132.25 70.25)
231026,POINT(132.75 70.25)
231027,POINT(133.25 70.25)
231028,POINT(133.75 70.25)
231029,POINT(134.25 70.25)
231030,POINT(134.75 70.25)
231031,POINT(135.25 70.25)
231032,POINT(135.75 70.25)
231033,POINT(136.25 70.25)
231034,POINT(136.75 70.25)
231035,POINT(137.25 70.25)
231036,POINT(137.75 70.25)
231037,POINT(138.25 70.25)
231038,POINT(138.75 70.25)
231039,POINT(139.25 70.25)
231040,POINT(139.75 70.25)
231041,POINT(140.25 70.25)
231042,POINT(140.75 70.25)
231043,POINT(141.25 70.25)
231044,POINT(141.75 70.25)
231045,POINT(142.25 70.25)
231046,POINT(142.75 70.25)
231047,POINT(143.25 70.25)
231048,POINT(143.75 70.25)
231049,POINT(144.25 70.25)
231050,POINT(144.75 70.25)
231051,POINT(145.25 70.25)
231052,POINT(145.75 70.25)
231053,POINT(146.25 70.25)
231054,POINT(146.75 70.25)
231055,POINT(147.25 70.25)
231056,POINT(147.75 70.25)
231057,POINT(148.25 70.25)
231058,POINT(148.75 70.25)
231059,POINT(149.25 70.25)
231060,POINT(149.75 70.25)
231061,POINT(150.25 70.25)
231062,POINT(150.75 70.25)
231063,POINT(151.25 70.25)
231064,POINT(151.75 70.25)
231065,POINT(152.25 70.25)
231066,POINT(152.75 70.25)
231067,POINT(153.25 70.25)
231068,POINT(153.75 70.25)
231069,POINT(154.25 70.25)
231070,POINT(154.75 70.25)
231071,POINT(155.25 70.25)
231072,POINT(155.75 70.25)
231073,POINT(156.25 70.25)
231074,POINT(156.75 70.25)
231075,POINT(157.25 70.25)
231076,POINT(157.75 70.25)
231077,POINT(158.25 70.25)
231078,POINT(158.75 70.25)
231079,POINT(159.25 70.25)
231080,POINT(159.75 70.25)
231081,POINT(160.25 70.25)
231102,POINT(170.75 70.25)
231103,POINT(171.25 70.25)
231121,POINT(-179.75 70.75)
231122,POINT(-179.25 70.75)
231123,POINT(-178.75 70.75)
231124,POINT(-178.25 70.75)
231160,POINT(-160.25 70.75)
231161,POINT(-159.75 70.75)
231162,POINT(-159.25 70.75)
231163,POINT(-158.75 70.75)
231164,POINT(-158.25 70.75)
231165,POINT(-157.75 70.75)
231166,POINT(-157.25 70.75)
231167,POINT(-156.75 70.75)
231168,POINT(-156.25 70.75)
231169,POINT(-155.75 70.75)
231170,POINT(-155.25 70.75)
231171,POINT(-154.75 70.75)
231172,POINT(-154.25 70.75)
231173,POINT(-153.75 70.75)
231174,POINT(-153.25 70.75)
231175,POINT(-152.75 70.75)
231176,POINT(-152.25 70.75)
231224,POINT(-128.25 70.75)
231244,POINT(-118.25 70.75)
231245,POINT(-117.75 70.75)
231246,POINT(-117.25 70.75)
231247,POINT(-116.75 70.75)
231248,POINT(-116.25 70.75)
231249,POINT(-115.75 70.75)
231250,POINT(-115.25 70.75)
231251,POINT(-114.75 70.75)
231252,POINT(-114.25 70.75)
231253,POINT(-113.75 70.75)
231254,POINT(-113.25 70.75)
231255,POINT(-112.75 70.75)
231256,POINT(-112.25 70.75)
231257,POINT(-111.75 70.75)
231258,POINT(-111.25 70.75)
231259,POINT(-110.75 70.75)
231260,POINT(-110.25 70.75)
231261,POINT(-109.75 70.75)
231262,POINT(-109.25 70.75)
231263,POINT(-108.75 70.75)
231264,POINT(-108.25 70.75)
231265,POINT(-107.75 70.75)
231266,POINT(-107.25 70.75)
231267,POINT(-106.75 70.75)
231268,POINT(-106.25 70.75)
231269,POINT(-105.75 70.75)
231270,POINT(-105.25 70.75)
231271,POINT(-104.75 70.75)
231272,POINT(-104.25 70.75)
231273,POINT(-103.75 70.75)
231274,POINT(-103.25 70.75)
231275,POINT(-102.75 70.75)
231279,POINT(-100.75 70.75)
231280,POINT(-100.25 70.75)
231287,POINT(-96.75 70.75)
231288,POINT(-96.25 70.75)
231289,POINT(-95.75 70.75)
231290,POINT(-95.25 70.75)
231291,POINT(-94.75 70.75)
231292,POINT(-94.25 70.75)
231293,POINT(-93.75 70.75)
231294,POINT(-93.25 70.75)
231295,POINT(-92.75 70.75)
231296,POINT(-92.25 70.75)
231302,POINT(-89.25 70.75)
231303,POINT(-88.75 70.75)
231304,POINT(-88.25 70.75)
231305,POINT(-87.75 70.75)
231306,POINT(-87.25 70.75)
231307,POINT(-86.75 70.75)
231308,POINT(-86.25 70.75)
231309,POINT(-85.75 70.75)
231310,POINT(-85.25 70.75)
231311,POINT(-84.75 70.75)
231312,POINT(-84.25 70.75)
231313,POINT(-83.75 70.75)
231314,POINT(-83.25 70.75)
231315,POINT(-82.75 70.75)
231316,POINT(-82.25 70.75)
231317,POINT(-81.75 70.75)
231318,POINT(-81.25 70.75)
231319,POINT(-80.75 70.75)
231320,POINT(-80.25 70.75)
231321,POINT(-79.75 70.75)
231322,POINT(-79.25 70.75)
231323,POINT(-78.75 70.75)
231324,POINT(-78.25 70.75)
231325,POINT(-77.75 70.75)
231326,POINT(-77.25 70.75)
231327,POINT(-76.75 70.75)
231328,POINT(-76.25 70.75)
231329,POINT(-75.75 70.75)
231330,POINT(-75.25 70.75)
231331,POINT(-74.75 70.75)
231332,POINT(-74.25 70.75)
231333,POINT(-73.75 70.75)
231334,POINT(-73.25 70.75)
231335,POINT(-72.75 70.75)
231336,POINT(-72.25 70.75)
231337,POINT(-71.75 70.75)
231338,POINT(-71.25 70.75)
231339,POINT(-70.75 70.75)
